Time,A_Feed_S1,D_Feed_S2,E_Feed_S3,Total_Feed_S4,Recycle_Flow_S8,Reactor_Feed_Rate_S6,Reactor_Pressure,Reactor_Level,Reactor_Temperature,Purge_Rate_S9,Product_Sep_Temp,Product_Sep_Level,Prod_Sep_Pressure,Prod_Sep_Underflow_S10,Stripper_Level,Stripper_Pressure,Stripper_Underflow_S11,Stripper_Temp,Stripper_Steam_Flow,Compressor_Work,Reactor_Cooling_Water_Outlet_Temp,Separator_Cooling_Water_Outlet_Temp,Composition_A_S6,Composition_B_S6,Composition_C_S6,Composition_D_S6,Composition_E_S6,Composition_F_S6,Composition_A_S9,Composition_B_S9,Composition_C_S9,Composition_D_S9,Composition_E_S9,Composition_F_S9,Composition_G_S9,Composition_H_S9,Composition_D_S11,Composition_E_S11,Composition_F_S11,Composition_G_S11,Composition_H_S11,D_Feed_Flow_Stream_2,E_Feed_Flow_Stream_3,A_Feed_Flow_Stream_1,Total_Feed_Flow_Stream_4,Compressor_Recycle_Valve,Purge_Valve_Stream_9,Separator_Pot_Liquid_Flow_Stream_10,Stripper_Liquid_Product_Flow_Stream_11,Stripper_Steam_Valve,Reactor_Cooling_Water_Flow,Condensor_Cooling_Water_Flow
827,0.23114,3654.9,4493.1,9.3973,26.713,42.247,2700.8,74.831,120.43,0.34647,80.192,50.674,2630.1,24.482,49.601,3096.1,23.457,65.818,233.03,342.55,94.641,77.534,32.501,8.9044,26.134,7.0654,18.931,1.6427,33.446,13.731,23.849,1.4612,18.731,2.3055,4.8799,2.2746,0.0071848,0.84386,0.095579,52.67,43.506,63.341,54.067,22.645,60.822,22.257,40.262,40.084,45.609,47.775,41.696,16.836
828,0.22988,3655.9,4508,9.3398,27.009,42.108,2700.9,74.621,120.38,0.34528,80.227,50.044,2630,27.79,49.016,3097.9,22.412,65.845,231.54,341.92,94.53,77.332,32.501,8.9044,26.134,7.0654,18.931,1.6427,33.446,13.731,23.849,1.4612,18.731,2.3055,4.8799,2.2746,0.0071848,0.84386,0.095579,52.67,43.506,63.324,53.889,22.769,62.534,22.319,40.407,38.229,44.256,47.916,40.889,19.334
829,0.22135,3609,4476.3,9.3864,26.935,42.105,2702.5,74.543,120.4,0.3284,80.266,50.722,2631.5,26.056,50.264,3098.1,23.105,65.836,230.94,342.69,94.591,77.623,32.586,8.8274,26.126,6.8373,18.409,1.6971,32.747,13.929,24.237,1.1444,18.384,2.296,4.8398,2.249,0.0071848,0.84386,0.095579,52.67,43.506,62.33,53.738,21.828,62.472,22.534,38.898,40.225,47.145,47.978,40.597,17.663
830,0.22142,3628,4495.2,9.5132,26.847,41.846,2705.6,74.257,120.38,0.32847,80.462,51.258,2634.7,25.133,51.236,3100.8,22.578,65.869,232.86,342.77,94.729,77.814,32.586,8.8274,26.126,6.8373,18.409,1.6971,32.747,13.929,24.237,1.1444,18.384,2.296,4.8398,2.249,0.0071848,0.84386,0.095579,52.67,43.506,62.002,53.512,21.821,62.433,22.654,38.889,41.801,49.394,47.814,40.846,18.879
831,0.20878,3676.2,4513,9.4662,27.135,42.221,2707.2,74.77,120.4,0.34944,80.507,49.332,2636.2,25.272,48.68,3103.5,22.117,65.903,233.52,342.89,94.56,77.775,32.494,8.9602,26.23,6.9582,18.413,1.6436,32.887,13.783,23.772,1.2344,18.556,2.2684,4.8906,2.2994,0.046208,0.8247,0.092022,52.917,44.279,63.108,54.597,20.713,59.214,22.72,41.665,36.133,43.48,47.974,40.935,19.958
832,0.21285,3698.2,4560.5,9.538,27.199,42.599,2704.4,75.096,120.42,0.34895,80.182,50.777,2633.1,24.216,50.478,3103.2,23.16,65.929,232.6,342.43,94.531,77.534,32.494,8.9602,26.23,6.9582,18.413,1.6436,32.887,13.783,23.772,1.2344,18.556,2.2684,4.8906,2.2994,0.046208,0.8247,0.092022,52.917,44.279,62.728,54.027,20.312,59.917,22.038,41.726,40.386,47.64,48.154,41.287,17.504
833,0.2143,3643.9,4543.5,9.4593,27.198,42.628,2704.7,73.66,120.4,0.33607,80.059,49.279,2634.3,25.282,50.235,3100.7,23.067,65.892,233,342.78,94.718,77.283,32.719,8.7946,26.362,6.7418,18.886,1.655,33.534,13.662,23.585,1.2952,18.219,2.2598,4.9862,2.2609,0.046208,0.8247,0.092022,52.917,44.279,62.588,54.284,21.203,62.857,22.475,39.415,35.978,47.079,48.22,40.701,17.753
834,0.21701,3636.2,4537.7,9.3572,27.084,42.234,2707,74.781,120.42,0.33267,80.16,51.647,2635.4,24.649,50.785,3103,22.449,65.841,233.74,342.73,94.597,77.697,32.719,8.7946,26.362,6.7418,18.886,1.655,33.534,13.662,23.585,1.2952,18.219,2.2598,4.9862,2.2609,0.046208,0.8247,0.092022,52.917,44.279,62.721,54.353,20.937,62.687,22.543,39.83,42.946,48.35,48.257,41.619,19.185
835,0.18978,3709.8,4496.4,9.3747,26.856,42.294,2709.1,73.847,120.41,0.32045,80.316,49.555,2638.2,24.134,49.498,3104.8,22.565,65.864,232.17,342.76,94.522,77.483,32.677,8.9718,25.898,6.7234,18.469,1.7001,33.227,13.935,23.649,1.2167,18.383,2.2546,4.7646,2.3118,0.046208,0.8247,0.092022,52.917,44.279,63.383,53.707,18.491,62.219,22.379,37.942,36.791,45.372,48.498,40.866,18.914
836,0.1886,3695.4,4489.2,9.4598,26.776,42.76,2705.9,75.688,120.42,0.32021,80.054,50.255,2635.3,23.554,49.729,3104.4,23.134,65.854,230.91,342.88,94.435,77.134,32.677,8.9718,25.898,6.7234,18.469,1.7001,33.227,13.935,23.649,1.2167,18.383,2.2546,4.7646,2.3118,0.0069493,0.81439,0.10049,53.289,44.884,63.63,53.793,18.607,61.208,22.037,37.972,38.849,45.907,48.217,41.857,17.599
837,0.1894,3740.3,4568.3,9.3941,26.952,42.359,2703.9,75.059,120.38,0.349,79.902,51.069,2632.9,25.566,51.569,3100.7,22.226,65.802,232.83,341.94,94.516,77.062,31.965,8.8217,26.139,6.6669,18.674,1.7042,33.152,13.807,24.074,1.1175,18.445,2.2653,4.8328,2.3341,0.0069493,0.81439,0.10049,53.289,44.884,63.161,53.887,18.279,62.636,22.166,41.743,41.245,50.164,47.938,40.697,19.779
838,0.18628,3691.5,4534.2,9.5988,26.946,42.488,2706.2,74.505,120.43,0.3498,80.17,50.545,2635.5,23.2,50.683,3101.8,22.022,65.757,232.59,342.44,94.536,77.65,31.965,8.8217,26.139,6.6669,18.674,1.7042,33.152,13.807,24.074,1.1175,18.445,2.2653,4.8328,2.3341,0.0069493,0.81439,0.10049,53.289,44.884,64,54.295,18.586,61.797,22.624,41.645,39.703,48.115,47.851,41.558,20.212
839,0.2557,3748.7,4543.4,9.4474,26.954,42.263,2704.9,74.991,120.41,0.33787,80.127,50.784,2633.2,25.365,50.884,3104.7,24.245,65.785,233.61,341.23,94.355,76.987,31.798,8.8972,26.542,6.9094,18.357,1.626,33.125,13.847,24.206,1.2118,18.618,2.2675,4.8235,2.2784,0.0069493,0.81439,0.10049,53.289,44.884,63.687,53.719,25.026,61.319,21.842,39.744,40.406,48.579,47.647,41.726,14.986
840,0.25445,3732.8,4477.2,9.4414,26.83,42.64,2706.2,74.664,120.43,0.33463,80.202,49.125,2634.3,24.538,50.318,3105.7,23.186,65.78,231.43,341.26,94.338,77.582,31.798,8.8972,26.542,6.9094,18.357,1.626,33.125,13.847,24.206,1.2118,18.618,2.2675,4.8235,2.2784,0.0069493,0.81439,0.10049,53.289,44.884,63.961,54.51,25.149,61.768,21.881,40.14,35.526,47.27,47.732,41.619,17.452
841,0.27436,3660.4,4549.9,9.2676,26.92,42.247,2708,74.779,120.39,0.34168,80.316,48.967,2636.7,25.828,48.457,3106.6,23.185,65.81,228.63,341.51,94.368,77.516,32.379,8.938,26.876,6.9889,18.876,1.6325,32.844,13.922,24.208,1.2407,18.456,2.282,4.8696,2.3622,0.017587,0.82482,0.096731,53.674,43.962,63.168,54.459,27.005,61.796,21.876,40.341,35.059,42.964,47.576,40.944,17.448
842,0.27377,3662.2,4540,9.2668,26.829,42.597,2708.4,75.292,120.42,0.33896,80.226,51.479,2638.1,24.453,50.435,3105.8,22.563,65.814,231.2,341.94,94.487,77.331,32.379,8.938,26.876,6.9889,18.876,1.6325,32.844,13.922,24.208,1.2407,18.456,2.282,4.8696,2.3622,0.017587,0.82482,0.096731,53.674,43.962,63.138,54.578,27.063,63.432,22.162,40.674,42.454,47.54,47.107,41.329,18.936
843,0.21794,3671.8,4520.9,9.3481,26.893,42.263,2707.1,75.447,120.38,0.34705,80.138,48.386,2635.9,25.606,49.647,3104.4,23.241,65.755,228.02,341.98,94.501,77.371,31.831,8.8478,26.865,6.7867,18.272,1.6349,32.803,13.876,23.889,1.2328,18.089,2.275,4.8563,2.2635,0.017587,0.82482,0.096731,53.674,43.962,62.212,53.562,21.693,62.356,22.36,41.778,33.352,45.717,47.154,41.132,17.33
844,0.21728,3616.1,4516.9,9.3611,27.202,42.676,2707.2,74.79,120.38,0.35118,80.112,48.601,2635.8,25.181,50.129,3104.2,22.823,65.73,227.27,342.19,94.697,77.202,31.831,8.8478,26.865,6.7867,18.272,1.6349,32.803,13.876,23.889,1.2328,18.089,2.275,4.8563,2.2635,0.017587,0.82482,0.096731,53.674,43.962,63.171,53.609,21.758,61.336,22.557,41.275,33.982,46.833,46.987,41.349,18.337
845,0.27175,3687.6,4542.9,9.482,27.227,42.063,2707.5,74.701,120.38,0.34419,80.103,51.158,2636.6,23.874,50.062,3106.4,23.28,65.682,227.56,341.69,94.505,77.501,32.413,8.7248,26.287,6.8161,18.635,1.6711,32.738,13.751,23.963,1.1922,18.469,2.2955,4.8273,2.3494,0.017587,0.82482,0.096731,53.674,43.962,63.708,54.813,27.009,59.882,22.132,41.028,41.507,46.678,46.726,40.359,17.236
846,0.27173,3726.1,4588.7,9.4818,26.474,42.613,2710.3,74.541,120.43,0.3477,80.127,48.872,2639,27.99,49.494,3107.2,23.465,65.685,228.12,342.27,94.501,77.347,32.413,8.7248,26.287,6.8161,18.635,1.6711,32.738,13.751,23.963,1.1922,18.469,2.2955,4.8273,2.3494,0.015026,0.84347,0.08004,52.993,43.772,63.045,54.266,27.01,61.88,22.416,40.6,34.782,45.364,46.683,41.872,16.808
847,0.21692,3693.6,4540.9,9.3547,26.999,41.945,2709.7,74.417,120.4,0.33246,80.256,50.136,2638.8,23.945,48.957,3107.5,22.615,65.672,225.88,341.84,94.391,77.551,32.375,8.7276,26.411,6.7241,18.398,1.6847,33.488,13.737,23.813,1.3144,18.543,2.2141,4.7987,2.2108,0.015026,0.84347,0.08004,52.993,43.772,63.422,54.002,21.449,62.249,22.3,39.088,38.501,44.12,46.753,40.928,18.795
848,0.2173,3664.2,4499.1,9.3752,27.103,42.517,2707.3,75.753,120.4,0.33181,80.187,48.475,2637.4,25.241,50.218,3105.8,23.05,65.693,229.21,341.95,94.523,77.487,32.375,8.7276,26.411,6.7241,18.398,1.6847,33.488,13.737,23.813,1.3144,18.543,2.2141,4.7987,2.2108,0.015026,0.84347,0.08004,52.993,43.772,63.93,54.502,21.412,61.344,22.151,39.167,33.613,47.04,46.326,41.913,17.768
849,0.22054,3701,4575.9,9.3209,27.053,42.521,2705.6,74.875,120.39,0.3266,80.126,48.603,2634.9,24.823,50.072,3105.2,22.784,65.676,228.76,341.13,94.401,77.189,32.181,8.7805,26.194,6.7488,18.631,1.6623,33.133,13.809,24.007,1.3401,18.668,2.2639,4.7716,2.3289,0.015026,0.84347,0.08004,52.993,43.772,64.208,54.207,21.393,61.204,22.018,39.312,33.99,46.701,46.236,41.211,18.424
850,0.21719,3692.3,4554.5,9.3041,26.636,42.44,2704.3,75.736,120.4,0.33079,80.02,49.964,2632.9,25.137,50.089,3102.9,23.481,65.62,227.35,340.77,94.408,77.112,32.181,8.7805,26.194,6.7488,18.631,1.6623,33.133,13.809,24.007,1.3401,18.668,2.2639,4.7716,2.3289,0.015026,0.84347,0.08004,52.993,43.772,64.357,54.463,21.722,61.235,21.97,38.802,37.995,46.739,46.235,41.394,16.791
851,0.23524,3702.4,4505.9,9.299,26.681,42.79,2704.8,75.548,120.42,0.33925,80.167,49.684,2633.2,25.581,50.049,3103,23.226,65.6,227.5,341.08,94.52,77.262,32.664,8.786,26.27,6.9824,18.981,1.6552,32.917,13.804,24.267,1.4006,18.485,2.2292,4.8421,2.3517,0.0056046,0.82535,0.11497,53.451,43.602,64.104,54.519,23.465,61.297,21.944,39.635,37.169,46.648,46.571,41.163,17.382
852,0.23627,3717.8,4517.9,9.137,27.131,42.862,2702,74.446,120.4,0.33845,79.951,51.844,2630.4,25.079,49.7,3100.2,23.151,65.59,228.55,340.5,94.486,77.09,32.664,8.786,26.27,6.9824,18.981,1.6552,32.917,13.804,24.267,1.4006,18.485,2.2292,4.8421,2.3517,0.0056046,0.82535,0.11497,53.451,43.602,63.839,54.374,23.363,60.953,21.866,39.732,43.526,45.84,46.557,41.095,17.593
853,0.18674,3665.4,4513.2,9.2444,27.053,41.943,2700.6,75.284,120.4,0.33509,80.122,48.806,2629.1,25.451,51.277,3098.3,23.203,65.581,229.19,340.3,94.544,77.58,31.895,8.9015,26.586,6.8045,18.659,1.6272,32.858,13.707,24.208,1.2424,17.954,2.2061,4.7805,2.2573,0.0056046,0.82535,0.11497,53.451,43.602,62.709,53.566,18.562,63.402,21.941,39.965,34.586,49.49,46.582,41.084,17.444
854,0.18841,3621.1,4502.7,9.3207,26.773,42.089,2700.4,74.515,120.38,0.33258,80.214,50.193,2628.4,25.095,49.078,3097.8,22.94,65.625,228.24,340.04,94.764,77.41,31.895,8.9015,26.586,6.8045,18.659,1.6272,32.858,13.707,24.208,1.2424,17.954,2.2061,4.7805,2.2573,0.0056046,0.82535,0.11497,53.451,43.602,63.47,53.692,18.398,59.475,21.783,40.272,38.667,44.401,46.745,40.613,18.071
855,0.26098,3668.5,4530.9,9.293,26.855,42.527,2700.3,74.824,120.4,0.32181,80.192,50.121,2628.6,25.673,49.636,3100.7,22.597,65.665,227.31,339.59,94.568,77.115,31.621,9.0542,26.513,6.9903,18.777,1.6161,33.025,13.92,24.106,1.4218,18.59,2.2577,4.8119,2.3326,0.0056046,0.82535,0.11497,53.451,43.602,64.203,54.139,25.706,62.144,21.749,38.908,38.455,45.692,46.904,40.614,18.915
856,0.26211,3680.6,4490,9.2791,27.345,42.486,2702.4,75.767,120.42,0.32442,80.275,49.191,2630.7,25.869,49.76,3100.8,23.267,65.659,228.4,340.11,94.595,77.613,31.621,9.0542,26.513,6.9903,18.777,1.6161,33.025,13.92,24.106,1.4218,18.59,2.2577,4.8119,2.3326,0.018976,0.85736,0.10429,53.461,44.211,63.995,54.628,25.595,59.754,22.144,38.588,35.719,45.978,46.416,40.809,17.29
857,0.29201,3645.9,4503.4,9.3738,27.305,42.672,2702.5,75.453,120.4,0.34949,80.384,51.078,2631.1,25.422,49.996,3101.7,22.056,65.684,226.64,339.64,94.501,77.416,31.949,8.8732,26.564,7.072,18.556,1.6873,32.908,14.046,23.871,1.2636,18.886,2.2614,4.9268,2.2299,0.018976,0.85736,0.10429,53.461,44.211,62.948,54.187,28.741,61.524,22.132,41.217,41.272,46.526,46.445,41.356,20.168
858,0.29158,3635,4500.2,9.3032,26.804,42.438,2702.3,75.441,120.37,0.35054,80.271,48.706,2630.2,25.039,50.063,3100.9,23.503,65.709,227.03,339.39,94.778,77.288,31.949,8.8732,26.564,7.072,18.556,1.6873,32.908,14.046,23.871,1.2636,18.886,2.2614,4.9268,2.2299,0.018976,0.85736,0.10429,53.461,44.211,63.135,54.225,28.783,61.356,21.747,41.089,34.293,46.68,46.282,41.217,16.751
859,0.26411,3602,4591.3,9.304,26.841,42.185,2701,75.04,120.37,0.361,80.188,51.353,2628.6,24.982,49.627,3099.6,21.959,65.664,225.07,339.89,94.776,77.163,32.245,8.8818,26.916,6.917,19.033,1.6656,32.378,13.855,24.018,1.3025,18.859,2.236,4.9023,2.2503,0.018976,0.85736,0.10429,53.461,44.211,62.846,53.696,26.079,59.899,21.701,43.412,42.081,45.671,46.332,40.169,20.439
860,0.26385,3594.8,4533.7,9.2105,27.001,42.204,2701.2,75.353,120.39,0.36384,80.209,50.513,2630.3,24.584,50.051,3099.6,22.583,65.619,224.15,340.21,94.732,77.571,32.245,8.8818,26.916,6.917,19.033,1.6656,32.378,13.855,24.018,1.3025,18.859,2.236,4.9023,2.2503,0.018976,0.85736,0.10429,53.461,44.211,62.97,54.385,26.104,60.598,21.89,43.066,39.611,46.652,46.291,41.642,18.935
861,0.23623,3660.3,4514.5,9.3963,27.465,42.666,2701.4,75.287,120.4,0.341,80.266,48.879,2630.8,23.99,49.276,3099.9,23.081,65.658,228.01,339.87,94.775,77.278,32.122,8.9133,26.333,6.7604,19.143,1.679,32.633,13.977,23.908,1.3329,18.666,2.2705,4.9491,2.3639,0.020644,0.82774,0.082199,53.384,42.891,63.097,53.441,23.376,60.469,22.111,40.925,34.801,44.86,46.652,40.137,17.766
862,0.23418,3667.2,4467.7,9.2027,26.884,41.996,2700.8,74.479,120.4,0.3417,80.216,52.292,2629.6,22.733,49.497,3099.9,23.414,65.671,230.01,339.63,94.57,77.399,32.122,8.9133,26.333,6.7604,19.143,1.679,32.633,13.977,23.908,1.3329,18.666,2.2705,4.9491,2.3639,0.020644,0.82774,0.082199,53.384,42.891,62.978,54,23.577,61.211,21.872,40.84,44.844,45.37,46.708,40.568,16.97
863,0.24833,3697.2,4481,9.2979,26.644,42.327,2698.7,76.095,120.43,0.35581,80.139,49.299,2626.7,24.4,51.747,3099,21.863,65.674,229.7,339.27,94.786,77.192,32.113,8.9101,26.157,6.7442,19.008,1.6985,33.024,13.756,24.212,1.2558,18.535,2.2584,4.76,2.3203,0.020644,0.82774,0.082199,53.384,42.891,63.876,53.519,24.528,60.485,21.4,42.539,36.038,50.576,46.971,41.271,20.677
864,0.24711,3730.4,4450,9.3206,26.995,42.433,2697.3,75.628,120.4,0.35598,80.206,51.702,2625.1,26.742,48.88,3097.3,22.418,65.692,227.57,339.41,94.476,77.353,32.113,8.9101,26.157,6.7442,19.008,1.6985,33.024,13.756,24.212,1.2558,18.535,2.2584,4.76,2.3203,0.020644,0.82774,0.082199,53.384,42.891,63.304,53.89,24.648,63.848,21.55,42.518,43.108,43.942,47.393,40.833,19.353
865,0.2503,3720.7,4497.8,9.3977,26.854,42.52,2698.3,75.655,120.42,0.33563,80.294,49.449,2626.7,24.259,51.25,3096.8,22.713,65.702,228.89,338.96,94.588,77.318,32.49,8.7918,26.499,6.8421,19.089,1.7067,32.644,13.773,24.358,1.5117,19.178,2.2266,4.8229,2.3323,0.020644,0.82774,0.082199,53.384,42.891,63.737,53.598,24.648,60.291,21.909,39.125,36.479,49.426,47.51,41.02,18.656
866,0.25075,3728.1,4502.1,9.2775,26.659,42.17,2697.3,74.737,120.41,0.33167,80.371,50.457,2624.9,25.763,50.581,3096.6,23.334,65.764,227.77,339.06,94.37,77.608,32.49,8.7918,26.499,6.8421,19.089,1.7067,32.644,13.773,24.358,1.5117,19.178,2.2266,4.8229,2.3323,0.029552,0.85268,0.084762,53.434,43.868,63.608,53.547,24.604,60.722,21.234,39.608,39.444,47.88,47.093,41.253,17.157
867,0.21129,3684.5,4491.9,9.2672,26.745,42.444,2695.2,74.495,120.4,0.32956,80.403,50.597,2623,25.28,50.878,3094.8,22.51,65.789,228.23,338.74,94.651,77.115,32.035,8.938,26.495,6.7736,18.712,1.6646,32.431,13.807,24.003,1.4802,19.033,2.3093,4.9138,2.3504,0.029552,0.85268,0.084762,53.434,43.868,63.585,53.426,21.081,60.658,21.264,40.233,39.858,48.567,46.956,41.406,19.139
868,0.21442,3669,4508.9,9.3698,26.827,42.153,2692.2,75.284,120.39,0.33054,80.311,50.471,2620.2,26.294,49.922,3093.3,22.996,65.793,228.3,338.02,94.551,77.134,32.035,8.938,26.495,6.7736,18.712,1.6646,32.431,13.807,24.003,1.4802,19.033,2.3093,4.9138,2.3504,0.029552,0.85268,0.084762,53.434,43.868,63.851,53.223,20.773,59.036,21.169,40.113,39.487,46.354,46.853,40.26,17.995
869,0.25532,3723.3,4517,9.2993,26.726,42.175,2694.8,75.781,120.41,0.33518,80.542,48.983,2623,25.566,48.567,3094.6,23.25,65.816,228.38,338.31,94.59,77.621,32.301,8.764,26.412,6.9581,18.793,1.6979,32.682,13.864,23.605,1.3395,18.952,2.3364,4.9253,2.3475,0.029552,0.85268,0.084762,53.434,43.868,63.588,54.029,25.251,62.081,21.68,40.417,35.108,43.216,46.75,41.414,17.348
870,0.25687,3689.7,4506.6,9.1949,26.909,42.169,2694.7,75.093,120.41,0.33621,80.561,50.04,2623.2,23.901,50.622,3095.5,22.447,65.868,226.46,338.41,94.421,77.21,32.301,8.764,26.412,6.9581,18.793,1.6979,32.682,13.864,23.605,1.3395,18.952,2.3364,4.9253,2.3475,0.029552,0.85268,0.084762,53.434,43.868,64.165,54.154,25.099,61.406,21.318,40.292,38.216,47.975,46.824,41.716,19.271
871,0.23137,3664.3,4535.2,9.3299,26.998,42.219,2689,75.251,120.36,0.34574,80.19,51.16,2616.5,25.048,49.513,3092.9,24.012,65.83,227.92,337.74,94.681,76.954,31.528,9.0084,26.075,6.9106,19.073,1.6562,32.689,13.634,24.175,1.1699,19.076,2.2532,4.8974,2.2702,0.0075273,0.82248,0.092079,54.229,43.994,62.999,53.617,22.594,61.45,20.819,40.685,41.514,45.407,47.244,40.046,15.593
872,0.22841,3664.4,4496.3,9.2686,26.938,42.542,2688.2,75.232,120.41,0.34343,80.132,51.616,2615.8,24.396,50.384,3090,23.385,65.812,229.91,337.41,94.778,77.026,31.528,9.0084,26.075,6.9106,19.073,1.6562,32.689,13.634,24.175,1.1699,19.076,2.2532,4.8974,2.2702,0.0075273,0.82248,0.092079,54.229,43.994,62.997,54.082,22.885,62.417,21.145,40.966,42.856,47.424,47.255,41.463,17.104
873,0.30857,3666.7,4469.1,9.2331,26.831,42.463,2692.1,74.648,120.39,0.31745,80.438,51.52,2620.1,25.434,47.26,3093.9,22.91,65.783,227.78,337.51,94.736,77.555,32.448,8.8858,26.148,6.9411,18.636,1.6662,32.573,13.992,23.789,1.2607,19.318,2.287,4.9341,2.4822,0.0075273,0.82248,0.092079,54.229,43.994,63.325,53.695,30.266,63.094,20.771,37.862,42.574,40.194,47.633,40.608,18.188
874,0.30792,3681.6,4459.9,9.3505,27.033,42.524,2693.4,74.82,120.4,0.31323,80.395,49.394,2620.8,25.266,50.846,3096.2,23.181,65.833,228.56,337.14,94.645,77.372,32.448,8.8858,26.148,6.9411,18.636,1.6662,32.573,13.992,23.789,1.2607,19.318,2.287,4.9341,2.4822,0.0075273,0.82248,0.092079,54.229,43.994,63.07,53.804,30.33,61.589,20.876,38.377,36.316,48.491,47.747,40.724,17.564
875,0.22035,3678.9,4508,9.2797,27.083,42.137,2694.7,76.218,120.42,0.35481,80.596,49.343,2623.2,25.516,49.789,3095.3,23.116,65.877,231.29,337.86,94.658,77.582,31.6,8.9849,26.396,6.9443,19.26,1.6678,32.501,13.857,23.767,1.2738,18.974,2.2875,4.7635,2.3116,0.0075273,0.82248,0.092079,54.229,43.994,62.807,54.288,21.842,63.256,21.335,42.867,36.166,46.046,47.686,41.099,17.68
876,0.22001,3644.3,4547.9,9.2531,27.057,42.673,2694.5,75.499,120.4,0.35337,80.747,50.384,2622.9,26.035,50.653,3095.7,21.949,65.954,228.47,337.45,94.695,77.458,31.6,8.9849,26.396,6.9443,19.26,1.6678,32.501,13.857,23.767,1.2738,18.974,2.2875,4.7635,2.3116,0.020001,0.84983,0.093199,54.311,43.737,63.402,53.811,21.876,59.982,21.323,43.042,39.231,48.045,47.345,40.748,20.444
877,0.30379,3652.6,4454.7,9.4023,26.526,42.116,2692.2,74.986,120.42,0.3399,80.442,51.893,2619.4,23.675,50.896,3095.5,21.964,65.978,227.58,337.25,94.666,77.165,31.822,9.0398,26.283,7.036,19.371,1.6787,32.732,13.924,23.757,1.2812,19.061,2.2566,4.9029,2.2438,0.020001,0.84983,0.093199,54.311,43.737,63.174,53.366,30.105,60.155,20.525,41.231,43.67,48.607,47.267,41.67,20.437
878,0.30423,3649,4461.5,9.1749,26.829,42.255,2693.5,75.189,120.39,0.34124,80.419,51.66,2620.8,25.958,49.531,3094,23.059,65.911,229.79,337.87,94.684,77.704,31.822,9.0398,26.283,7.036,19.371,1.6787,32.732,13.924,23.757,1.2812,19.061,2.2566,4.9029,2.2438,0.020001,0.84983,0.093199,54.311,43.737,63.237,53.283,30.063,62.813,21.103,41.066,42.984,45.448,46.919,40.611,17.81
879,0.28854,3650.5,4439.6,9.2925,26.883,42.342,2694,74.568,120.4,0.35034,80.56,50.31,2622.3,28.07,49.547,3094.4,23.222,65.916,226.98,337.89,94.712,76.966,31.788,8.997,26.394,6.8575,19.225,1.6279,32.906,13.901,23.113,1.3118,19.063,2.3276,4.9962,2.3303,0.020001,0.84983,0.093199,54.311,43.737,62.304,53.183,28.357,60.911,21.544,41.852,39.013,45.485,47.017,40.31,17.461
880,0.2895,3610.2,4453.7,9.4008,26.608,41.756,2692.4,75.344,120.41,0.34757,80.285,49.988,2620.8,25.098,52.024,3093,24.126,65.866,226,338.74,94.815,77.194,31.788,8.997,26.394,6.8575,19.225,1.6279,32.906,13.901,23.113,1.3118,19.063,2.3276,4.9962,2.3303,0.020001,0.84983,0.093199,54.311,43.737,62.998,53.014,28.262,61.06,21.155,42.19,38.064,51.218,46.957,40.794,15.318
881,0.29568,3657.9,4465.6,9.5528,26.972,42.085,2694.8,75.01,120.39,0.35017,80.491,49.686,2622.8,24.493,51.362,3094.4,22.772,65.846,227.35,339.23,94.671,77.557,31.79,8.9746,26.214,6.7348,18.778,1.6406,32.223,13.866,24.244,1.2674,18.728,2.2438,4.8605,2.2597,0.025891,0.85784,0.099838,53.544,43.402,63.682,53.142,29.096,60.636,21.424,41.383,37.177,49.687,47.387,40.445,18.501
882,0.295,3683.3,4474.8,9.3031,27.085,42.642,2695.5,75.364,120.42,0.35021,80.499,50.303,2624.1,26.479,48.991,3096,22.651,65.855,228.62,339.07,94.679,77.292,31.79,8.9746,26.214,6.7348,18.778,1.6406,32.223,13.866,24.244,1.2674,18.728,2.2438,4.8605,2.2597,0.025891,0.85784,0.099838,53.544,43.402,63.244,53.033,29.162,61.506,21.535,41.379,38.991,44.198,47.428,41.763,18.796
883,0.29912,3711.8,4494.3,9.4228,26.635,42.263,2695.1,74.912,120.4,0.34414,80.489,51.472,2623.2,25.835,49.067,3096.4,22.114,65.876,227.96,338.69,94.633,77.537,31.99,8.8803,26.065,6.7676,19.031,1.6578,32.547,13.774,23.591,1.4258,18.787,2.2251,4.9526,2.2502,0.025891,0.85784,0.099838,53.544,43.402,63.911,53.857,29.528,61.204,21.192,41.261,42.433,44.375,47.64,40.952,20.058
884,0.29786,3697.5,4510.6,9.242,27.006,42.744,2693.4,74.52,120.43,0.34263,80.295,48.702,2620.5,25.49,50.289,3095.1,24.002,65.893,229.44,338.75,94.392,77.017,31.99,8.8803,26.065,6.7676,19.031,1.6578,32.547,13.774,23.591,1.4258,18.787,2.2251,4.9526,2.2502,0.025891,0.85784,0.099838,53.544,43.402,64.158,53.662,29.652,61.205,21.301,41.446,34.281,47.202,47.661,41.592,15.622
885,0.28624,3697.3,4483.8,9.2687,27.25,42.319,2693.2,74.836,120.38,0.33434,80.315,51.399,2621.3,27.023,50.864,3093.8,22.794,65.882,230.49,339.27,94.516,77.387,32.17,8.9172,26.176,6.8781,18.83,1.6381,32.781,13.817,23.401,0.98796,18.841,2.2973,4.9344,2.3345,0.025891,0.85784,0.099838,53.544,43.402,63.995,53.341,27.597,60.833,21.391,40.015,42.218,48.534,47.724,41.43,18.47
